,date,region,area,place,日最低気温0℃未満日数(日),日平均気温25℃以上日数(日),日最高気温25℃以上日数(日),最高気温(℃),最深積雪(cm),日最低気温25℃以上日数(日),日照時間(時間),日最低気温の平均(℃),日最高気温の平均(℃),日平均気温0℃未満日数(日),最低気温(℃),日照時間0.1時間未満日数(日),降水量の合計(mm),日最高気温0℃未満日数(日),日降水量の最大(mm),平均気温(℃),降雪量合計(cm)
4238,2019-02-01,北陸,富山,富山,7.0,0.0,0.0,16.8,8.0,0.0,86.1,1.6,9.2,0.0,-2.5,5.0,111.5,0.0,23.5,4.9,22.0
4239,2019-03-01,北陸,富山,富山,0.0,0.0,0.0,20.4,0.0,0.0,129.8,3.7,13.4,0.0,0.0,4.0,165.0,0.0,28.5,8.2,0.0
4240,2019-04-01,北陸,富山,富山,0.0,0.0,0.0,24.3,1.0,0.0,151.7,6.7,16.2,0.0,0.4,6.0,148.5,0.0,30.5,11.3,2.0
4241,2019-05-01,北陸,富山,富山,0.0,2.0,17.0,32.3,0.0,0.0,306.6,13.3,25.1,0.0,7.1,2.0,122.0,0.0,43.5,18.9,0.0
4242,2019-06-01,北陸,富山,富山,0.0,1.0,22.0,30.9,0.0,0.0,158.1,17.6,25.8,0.0,14.6,3.0,206.0,0.0,36.5,21.4,0.0
4243,2019-07-01,北陸,富山,富山,0.0,12.0,30.0,37.2,0.0,4.0,122.8,22.2,29.6,0.0,19.1,4.0,144.0,0.0,49.5,25.5,0.0
4244,2019-08-01,北陸,富山,富山,0.0,27.0,31.0,36.6,0.0,18.0,225.0,24.4,32.1,0.0,19.8,3.0,262.5,0.0,81.5,27.9,0.0
4245,2019-09-01,北陸,富山,富山,0.0,9.0,26.0,35.1,0.0,1.0,157.7,20.3,28.2,0.0,14.7,4.0,125.0,0.0,30.0,24.0,0.0
4246,2019-10-01,北陸,富山,富山,0.0,1.0,5.0,29.7,0.0,0.0,103.5,14.6,21.7,0.0,9.8,8.0,286.5,0.0,99.0,17.9,0.0
4247,2019-11-01,北陸,富山,富山,0.0,0.0,0.0,23.4,0.0,0.0,130.9,6.8,16.4,0.0,1.6,2.0,140.5,0.0,21.5,11.2,0.0
4248,2015-01-01,北陸,福井,小浜,12.0,0.0,0.0,13.2,44.0,0.0,30.4,1.0,7.2,0.0,-3.8,8.0,337.5,0.0,39.0,4.1,88.0
4249,2015-02-01,北陸,福井,小浜,11.0,0.0,0.0,13.8,29.0,0.0,64.7,1.2,8.1,1.0,-2.1,3.0,128.0,0.0,32.5,4.5,60.0
4250,2015-03-01,北陸,福井,小浜,5.0,0.0,0.0,24.4,14.0,0.0,123.6,2.8,12.9,0.0,-3.2,5.0,157.0,0.0,28.5,7.8,14.0
4251,2015-04-01,北陸,福井,小浜,0.0,0.0,6.0,29.1,0.0,0.0,158.2,9.1,19.0,0.0,2.5,10.0,136.5,0.0,33.0,13.9,0.0
4252,2015-05-01,北陸,福井,小浜,0.0,0.0,18.0,31.2,0.0,0.0,227.2,13.1,25.2,0.0,8.1,2.0,87.5,0.0,43.0,19.1,0.0
4253,2015-06-01,北陸,福井,小浜,0.0,1.0,19.0,32.0,0.0,0.0,123.2,17.7,25.7,0.0,13.1,5.0,177.0,0.0,33.5,21.5,0.0
4254,2015-07-01,北陸,福井,小浜,0.0,18.0,26.0,36.2,0.0,1.0,151.1,22.2,30.4,0.0,17.3,7.0,220.0,0.0,84.5,25.8,0.0
4255,2015-08-01,北陸,福井,小浜,0.0,24.0,31.0,38.0,0.0,3.0,185.1,22.7,31.2,0.0,16.6,2.0,119.5,0.0,29.5,26.3,0.0
4256,2015-09-01,北陸,福井,小浜,0.0,0.0,14.0,29.3,0.0,0.0,106.1,18.0,25.0,0.0,12.9,7.0,198.0,0.0,58.5,21.1,0.0
4257,2015-10-01,北陸,福井,小浜,0.0,0.0,3.0,28.0,0.0,0.0,179.6,11.1,21.8,0.0,7.7,1.0,77.5,0.0,34.0,16.3,0.0
4258,2015-11-01,北陸,福井,小浜,0.0,0.0,0.0,24.6,0.0,0.0,86.4,9.3,17.1,0.0,0.6,7.0,139.0,0.0,32.0,13.2,0.0
4259,2015-12-01,北陸,福井,小浜,2.0,0.0,0.0,18.2,0.0,0.0,79.9,3.6,12.1,0.0,-1.4,7.0,288.5,0.0,86.0,8.1,0.0
4260,2016-01-01,北陸,福井,小浜,10.0,0.0,0.0,16.3,10.0,0.0,93.7,0.9,8.5,2.0,-7.6,2.0,177.5,0.0,46.5,4.6,23.0
4261,2016-02-01,北陸,福井,小浜,13.0,0.0,0.0,20.4,27.0,0.0,107.3,1.0,9.5,0.0,-2.3,7.0,180.5,0.0,41.5,5.2,33.0
4262,2016-03-01,北陸,福井,小浜,7.0,0.0,0.0,20.9,4.0,0.0,119.2,3.4,13.1,0.0,-2.0,5.0,81.0,0.0,29.0,8.2,4.0
4263,2016-04-01,北陸,福井,小浜,0.0,0.0,2.0,28.9,0.0,0.0,133.6,9.0,19.7,0.0,1.3,5.0,99.0,0.0,29.5,14.1,0.0
4264,2016-05-01,北陸,福井,小浜,0.0,0.0,13.0,31.0,0.0,0.0,209.6,13.6,24.5,0.0,8.9,5.0,108.0,0.0,45.0,18.8,0.0
4265,2016-06-01,北陸,福井,小浜,0.0,2.0,21.0,30.6,0.0,0.0,139.5,18.4,26.4,0.0,11.0,3.0,122.0,0.0,31.0,22.2,0.0
4266,2016-07-01,北陸,福井,小浜,0.0,21.0,30.0,36.2,0.0,0.0,178.9,22.4,31.0,0.0,19.2,6.0,219.5,0.0,64.0,26.1,0.0
4267,2016-08-01,北陸,福井,小浜,0.0,26.0,31.0,37.1,0.0,2.0,200.4,23.0,31.8,0.0,19.4,1.0,182.0,0.0,88.0,26.9,0.0
4268,2016-09-01,北陸,福井,小浜,0.0,8.0,23.0,34.2,0.0,0.0,85.8,20.7,27.9,0.0,15.7,6.0,338.0,0.0,97.0,23.8,0.0
4269,2016-10-01,北陸,福井,小浜,0.0,0.0,8.0,29.8,0.0,0.0,103.1,13.9,22.3,0.0,5.7,2.0,140.0,0.0,44.0,18.1,0.0
4270,2016-11-01,北陸,福井,小浜,0.0,0.0,0.0,21.2,0.0,0.0,90.5,7.6,15.5,0.0,2.0,7.0,129.0,0.0,26.0,11.5,0.0
4271,2016-12-01,北陸,福井,小浜,2.0,0.0,0.0,18.8,0.0,0.0,73.2,3.6,11.5,0.0,-0.3,7.0,246.0,0.0,44.5,7.5,0.0
4272,2017-01-01,北陸,福井,小浜,12.0,0.0,0.0,13.3,39.0,0.0,70.1,0.8,7.6,0.0,-3.7,6.0,216.0,0.0,40.5,4.0,109.0
4273,2017-02-01,北陸,福井,小浜,11.0,0.0,0.0,15.0,80.0,0.0,57.6,0.3,7.1,0.0,-3.3,8.0,216.5,0.0,64.5,3.7,118.0
4274,2017-03-01,北陸,福井,小浜,7.0,0.0,0.0,17.5,1.0,0.0,136.7,2.2,11.5,0.0,-2.3,3.0,98.0,0.0,26.5,6.7,1.0
4275,2017-04-01,北陸,福井,小浜,0.0,0.0,2.0,28.1,0.0,0.0,173.4,8.1,19.0,0.0,0.2,3.0,86.5,0.0,18.5,13.7,0.0
4276,2017-05-01,北陸,福井,小浜,0.0,0.0,13.0,32.2,0.0,0.0,217.3,13.1,24.9,0.0,8.3,3.0,50.0,0.0,17.0,18.6,0.0
4277,2017-06-01,北陸,福井,小浜,0.0,0.0,16.0,30.7,0.0,0.0,186.2,16.1,25.3,0.0,10.5,1.0,77.0,0.0,22.0,20.4,0.0
4278,2017-07-01,北陸,福井,小浜,0.0,27.0,31.0,36.0,0.0,6.0,174.2,23.6,32.1,0.0,18.6,3.0,166.5,0.0,50.0,27.3,0.0
4279,2017-08-01,北陸,福井,小浜,0.0,26.0,31.0,36.3,0.0,6.0,188.5,23.2,31.5,0.0,18.3,2.0,326.5,0.0,111.5,26.8,0.0
4280,2017-09-01,北陸,福井,小浜,0.0,1.0,25.0,30.7,0.0,0.0,150.3,17.7,26.6,0.0,13.2,2.0,237.5,0.0,92.0,21.9,0.0
4281,2017-10-01,北陸,福井,小浜,0.0,0.0,5.0,29.1,0.0,0.0,85.5,13.9,20.6,0.0,6.4,12.0,531.5,0.0,225.5,17.0,0.0
4282,2017-11-01,北陸,福井,小浜,0.0,0.0,0.0,21.9,0.0,0.0,124.1,5.9,15.2,0.0,1.3,4.0,152.5,0.0,30.0,10.6,0.0
4283,2017-12-01,北陸,福井,小浜,2.0,0.0,0.0,14.2,2.0,0.0,84.6,1.6,8.9,0.0,-2.6,1.0,142.0,0.0,42.5,5.0,2.0
4284,2018-01-01,北陸,福井,小浜,17.0,0.0,0.0,13.1,47.0,0.0,74.8,-0.3,6.4,3.0,-4.6,4.0,128.0,0.0,19.0,3.1,80.0
4285,2018-02-01,北陸,福井,小浜,20.0,0.0,0.0,15.0,48.0,0.0,114.4,-2.2,6.5,6.0,-9.6,4.0,75.0,0.0,19.0,2.2,66.0
4286,2018-03-01,北陸,福井,小浜,4.0,0.0,0.0,23.0,0.0,0.0,178.7,3.5,15.0,0.0,-2.2,8.0,163.0,0.0,38.0,9.3,0.0
4287,2018-04-01,北陸,福井,小浜,0.0,0.0,5.0,29.2,0.0,0.0,181.8,8.9,20.4,0.0,3.7,4.0,141.0,0.0,44.0,14.3,0.0
4288,2018-05-01,北陸,福井,小浜,0.0,0.0,14.0,32.3,0.0,0.0,168.0,13.2,23.5,0.0,5.7,5.0,205.0,0.0,59.5,18.2,0.0
4289,2018-06-01,北陸,福井,小浜,0.0,5.0,19.0,34.3,0.0,1.0,145.9,17.8,27.0,0.0,11.1,4.0,133.0,0.0,32.5,22.1,0.0
4290,2018-07-01,北陸,福井,小浜,0.0,25.0,30.0,37.7,0.0,5.0,227.2,23.7,33.0,0.0,21.3,3.0,221.5,0.0,129.0,27.9,0.0
4291,2018-08-01,北陸,福井,小浜,0.0,29.0,31.0,37.4,0.0,6.0,222.2,23.4,32.8,0.0,15.0,3.0,232.0,0.0,133.0,27.7,0.0
4292,2018-09-01,北陸,福井,小浜,0.0,5.0,20.0,32.9,0.0,0.0,90.5,19.3,26.3,0.0,14.4,9.0,463.5,0.0,106.0,22.4,0.0
4293,2018-10-01,北陸,福井,小浜,0.0,1.0,3.0,30.2,0.0,0.0,136.6,12.8,22.0,0.0,7.3,2.0,96.5,0.0,27.0,17.2,0.0
4294,2018-11-01,北陸,福井,小浜,0.0,0.0,0.0,23.5,0.0,0.0,115.5,8.6,16.9,0.0,3.8,3.0,107.0,0.0,29.5,12.3,0.0
4295,2018-12-01,北陸,福井,小浜,2.0,0.0,0.0,21.8,7.0,0.0,52.9,3.6,10.9,0.0,-0.6,9.0,173.5,0.0,30.5,7.3,14.0
4296,2019-01-01,北陸,福井,小浜,5.0,0.0,0.0,12.0,4.0,0.0,44.2,0.9,8.1,0.0,-2.2,7.0,182.5,0.0,31.0,4.3,4.0
4297,2019-02-01,北陸,福井,小浜,5.0,0.0,0.0,18.1,0.0,0.0,73.7,2.1,9.8,0.0,-1.7,11.0,98.5,0.0,22.0,5.8,0.0
4298,2019-03-01,北陸,福井,小浜,4.0,0.0,0.0,21.5,0.0,0.0,121.6,3.2,13.5,0.0,-1.7,6.0,122.5,0.0,23.0,8.3,0.0
4299,2019-04-01,北陸,福井,小浜,1.0,0.0,1.0,25.9,0.0,0.0,165.7,7.1,16.9,0.0,-0.5,7.0,110.0,0.0,22.5,11.9,0.0
4300,2019-05-01,北陸,福井,小浜,0.0,1.0,13.0,34.0,0.0,0.0,271.4,12.4,25.1,0.0,4.2,2.0,142.0,0.0,34.0,18.6,0.0
4301,2019-06-01,北陸,福井,小浜,0.0,3.0,21.0,32.5,0.0,0.0,147.5,18.0,26.5,0.0,13.6,3.0,120.0,0.0,37.0,21.7,0.0
4302,2019-07-01,北陸,福井,小浜,0.0,15.0,28.0,35.8,0.0,1.0,110.6,22.2,29.2,0.0,19.0,5.0,118.0,0.0,32.0,25.1,0.0
4303,2019-08-01,北陸,福井,小浜,0.0,24.0,31.0,37.7,0.0,6.0,217.3,23.7,33.0,0.0,18.7,3.0,204.0,0.0,38.5,27.8,0.0
4304,2019-09-01,北陸,福井,小浜,0.0,15.0,27.0,36.2,0.0,2.0,166.7,21.0,29.3,0.0,14.0,3.0,55.5,0.0,20.0,24.7,0.0
4305,2019-10-01,北陸,福井,小浜,0.0,2.0,6.0,29.3,0.0,0.0,102.0,14.9,22.5,0.0,9.0,8.0,272.5,0.0,113.0,18.5,0.0
4306,2019-11-01,北陸,福井,小浜,0.0,0.0,0.0,21.6,0.0,0.0,142.1,6.9,16.6,0.0,1.4,1.0,97.0,0.0,28.0,11.8,0.0
4307,2015-01-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,4.3,116.0,0.0,75.7,-14.1,-2.1,31.0,-27.6,6.0,47.5,24.0,23.0,-7.3,116.0
4308,2015-02-01,北海道,網走・北見・紋別,滝上,28.0,0.0,0.0,7.0,114.0,0.0,95.6,-13.7,-0.6,27.0,-28.6,9.0,56.0,13.0,25.0,-6.5,121.0
4309,2015-03-01,北海道,網走・北見・紋別,滝上,30.0,0.0,0.0,12.8,122.0,0.0,136.9,-7.7,4.9,19.0,-19.2,4.0,79.0,4.0,19.0,-0.7,116.0
4310,2015-04-01,北海道,網走・北見・紋別,滝上,20.0,0.0,2.0,26.5,33.0,0.0,202.9,-1.6,11.8,4.0,-8.5,2.0,40.0,0.0,18.0,5.3,9.0
4311,2015-05-01,北海道,網走・北見・紋別,滝上,4.0,0.0,4.0,29.5,0.0,0.0,217.3,3.4,18.9,0.0,-1.6,0.0,62.5,0.0,18.5,11.4,0.0
4312,2015-06-01,北海道,網走・北見・紋別,滝上,0.0,0.0,6.0,27.5,0.0,0.0,108.5,7.6,18.9,0.0,2.1,9.0,59.0,0.0,15.5,12.8,0.0
4313,2015-07-01,北海道,網走・北見・紋別,滝上,0.0,1.0,19.0,33.7,0.0,0.0,179.7,13.7,26.0,0.0,2.3,4.0,139.0,0.0,51.0,19.3,0.0
4314,2015-08-01,北海道,網走・北見・紋別,滝上,0.0,0.0,13.0,30.4,0.0,0.0,115.2,14.2,23.7,0.0,6.5,4.0,108.0,0.0,35.5,17.9,0.0
4315,2015-09-01,北海道,網走・北見・紋別,滝上,0.0,0.0,5.0,26.8,0.0,0.0,158.1,8.7,21.4,0.0,2.9,1.0,104.5,0.0,33.0,14.4,0.0
4316,2015-10-01,北海道,網走・北見・紋別,滝上,10.0,0.0,0.0,20.9,0.0,0.0,154.6,1.7,13.0,0.0,-4.6,3.0,123.0,0.0,71.5,7.3,0.0
4317,2015-11-01,北海道,網走・北見・紋別,滝上,24.0,0.0,0.0,18.3,46.0,0.0,83.0,-4.1,5.0,17.0,-15.3,10.0,110.5,6.0,27.0,0.9,84.0
4318,2015-12-01,北海道,網走・北見・紋別,滝上,30.0,0.0,0.0,5.9,35.0,0.0,78.2,-8.8,0.5,27.0,-21.0,3.0,36.5,11.0,8.0,-3.5,90.0
4319,2016-01-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,0.4,159.0,0.0,44.9,-13.3,-4.1,31.0,-28.8,7.0,93.5,30.0,34.5,-7.9,223.0
4320,2016-02-01,北海道,網走・北見・紋別,滝上,28.0,0.0,0.0,8.3,102.0,0.0,80.6,-14.8,-2.5,28.0,-24.8,2.0,52.0,22.0,17.0,-7.7,112.0
4321,2016-03-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,12.9,107.0,0.0,177.9,-11.5,3.4,22.0,-26.3,1.0,24.5,8.0,7.5,-3.1,55.0
4322,2016-04-01,北海道,網走・北見・紋別,滝上,24.0,0.0,0.0,17.1,26.0,0.0,153.9,-1.8,8.7,3.0,-6.5,5.0,53.5,0.0,20.0,3.4,21.0
4323,2016-05-01,北海道,網走・北見・紋別,滝上,3.0,0.0,7.0,32.3,0.0,0.0,239.0,4.3,20.8,0.0,-3.7,1.0,23.0,0.0,10.5,12.6,0.0
4324,2016-06-01,北海道,網走・北見・紋別,滝上,0.0,0.0,4.0,30.5,0.0,0.0,154.2,7.3,19.6,0.0,0.0,6.0,112.0,0.0,22.0,13.1,0.0
4325,2016-07-01,北海道,網走・北見・紋別,滝上,0.0,0.0,18.0,30.9,0.0,0.0,178.4,12.9,25.0,0.0,8.2,5.0,107.0,0.0,29.0,18.0,0.0
4326,2016-08-01,北海道,網走・北見・紋別,滝上,0.0,1.0,21.0,33.8,0.0,0.0,176.3,15.5,27.1,0.0,9.3,6.0,309.0,0.0,82.5,20.7,0.0
4327,2016-09-01,北海道,網走・北見・紋別,滝上,0.0,0.0,5.0,30.0,0.0,0.0,118.8,10.4,21.2,0.0,3.2,5.0,121.0,0.0,43.0,15.0,0.0
4328,2016-10-01,北海道,網走・北見・紋別,滝上,12.0,0.0,0.0,21.8,7.0,0.0,127.1,2.1,11.4,2.0,-3.4,3.0,94.0,0.0,25.0,6.8,21.0
4329,2016-11-01,北海道,網走・北見・紋別,滝上,29.0,0.0,0.0,13.6,38.0,0.0,63.7,-6.8,1.9,23.0,-18.3,7.0,85.0,11.0,28.5,-2.2,123.0
4330,2016-12-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,9.5,83.0,0.0,59.0,-10.7,-1.1,26.0,-24.4,9.0,72.0,20.0,21.5,-5.0,159.0
4331,2017-01-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,3.7,96.0,0.0,79.4,-16.1,-3.8,31.0,-28.0,4.0,43.5,30.0,10.5,-8.7,121.0
4332,2017-02-01,北海道,網走・北見・紋別,滝上,28.0,0.0,0.0,6.6,63.0,0.0,84.5,-13.6,-1.7,27.0,-27.5,4.0,14.5,21.0,5.0,-6.3,61.0
4333,2017-03-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,8.9,52.0,0.0,159.3,-9.5,2.5,25.0,-17.6,0.0,8.5,4.0,2.0,-3.0,47.0
4334,2017-04-01,北海道,網走・北見・紋別,滝上,22.0,0.0,0.0,20.2,20.0,0.0,188.8,-1.8,10.7,4.0,-11.4,1.0,21.0,0.0,9.0,4.7,4.0
4335,2017-05-01,北海道,網走・北見・紋別,滝上,1.0,0.0,5.0,26.6,0.0,0.0,178.4,5.5,18.6,0.0,-1.8,3.0,44.0,0.0,11.5,12.1,0.0
4336,2017-06-01,北海道,網走・北見・紋別,滝上,0.0,0.0,5.0,28.5,0.0,0.0,141.4,7.3,19.3,0.0,1.4,8.0,140.5,0.0,34.5,12.9,0.0
4337,2017-07-01,北海道,網走・北見・紋別,滝上,0.0,4.0,25.0,32.8,0.0,0.0,188.1,14.8,26.8,0.0,10.0,5.0,101.5,0.0,33.5,20.4,0.0
4338,2017-08-01,北海道,網走・北見・紋別,滝上,0.0,0.0,7.0,30.5,0.0,0.0,91.7,14.1,22.9,0.0,6.8,6.0,96.5,0.0,43.5,17.5,0.0
4339,2017-09-01,北海道,網走・北見・紋別,滝上,1.0,0.0,4.0,26.7,0.0,0.0,146.6,7.3,20.4,0.0,-1.0,3.0,117.5,0.0,33.0,13.4,0.0
4340,2017-10-01,北海道,網走・北見・紋別,滝上,13.0,0.0,0.0,21.9,12.0,0.0,155.1,1.2,13.4,0.0,-5.2,4.0,89.5,0.0,30.0,6.9,12.0
4341,2017-11-01,北海道,網走・北見・紋別,滝上,21.0,0.0,0.0,18.3,17.0,0.0,74.6,-3.3,5.5,14.0,-10.6,2.0,87.5,7.0,12.5,1.0,64.0
4342,2017-12-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,5.6,46.0,0.0,41.5,-11.5,-2.3,31.0,-17.6,6.0,47.5,27.0,16.0,-5.9,129.0
4343,2018-01-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,2.7,59.0,0.0,80.1,-13.5,-2.6,31.0,-23.1,8.0,34.5,27.0,7.5,-7.1,91.0
4344,2018-02-01,北海道,網走・北見・紋別,滝上,28.0,0.0,0.0,2.6,74.0,0.0,85.2,-17.0,-4.1,28.0,-28.7,5.0,47.5,27.0,9.5,-9.3,112.0
4345,2018-03-01,北海道,網走・北見・紋別,滝上,29.0,0.0,0.0,16.5,80.0,0.0,142.5,-8.9,3.8,19.0,-21.7,3.0,48.0,9.0,24.0,-1.6,79.0
4346,2018-04-01,北海道,網走・北見・紋別,滝上,23.0,0.0,0.0,24.8,8.0,0.0,212.2,-2.0,11.8,1.0,-7.9,3.0,22.0,0.0,11.5,5.4,10.0
4347,2018-05-01,北海道,網走・北見・紋別,滝上,6.0,0.0,5.0,28.3,0.0,0.0,164.8,2.9,17.5,0.0,-2.6,1.0,76.5,0.0,18.5,10.3,0.0
4348,2018-06-01,北海道,網走・北見・紋別,滝上,0.0,0.0,10.0,30.0,0.0,0.0,137.9,8.1,20.2,0.0,2.6,8.0,128.0,0.0,43.0,13.8,0.0
4349,2018-07-01,北海道,網走・北見・紋別,滝上,0.0,3.0,13.0,35.5,0.0,0.0,149.6,13.3,24.5,0.0,6.7,6.0,181.5,0.0,57.5,18.4,0.0
4350,2018-08-01,北海道,網走・北見・紋別,滝上,0.0,0.0,12.0,30.0,0.0,0.0,128.6,12.7,22.8,0.0,6.4,9.0,231.0,0.0,63.0,17.3,0.0
4351,2018-09-01,北海道,網走・北見・紋別,滝上,0.0,0.0,6.0,27.7,0.0,0.0,170.3,7.8,21.7,0.0,1.6,2.0,21.0,0.0,7.0,14.5,0.0
4352,2018-10-01,北海道,網走・北見・紋別,滝上,8.0,0.0,0.0,21.9,0.0,0.0,139.7,2.6,15.3,0.0,-3.7,3.0,148.0,0.0,49.5,8.6,0.0
4353,2018-11-01,北海道,網走・北見・紋別,滝上,20.0,0.0,0.0,15.9,7.0,0.0,80.6,-1.7,6.8,9.0,-10.4,2.0,24.5,4.0,5.5,2.5,9.0
4354,2018-12-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,9.9,26.0,0.0,58.4,-8.8,-1.0,27.0,-18.0,5.0,34.5,22.0,6.0,-4.2,93.0
4355,2019-01-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,2.7,76.0,0.0,75.9,-15.1,-2.9,31.0,-27.3,5.0,60.0,28.0,37.5,-8.2,128.0
4356,2019-02-01,北海道,網走・北見・紋別,滝上,28.0,0.0,0.0,4.1,49.0,0.0,89.4,-13.4,-2.7,27.0,-27.6,4.0,14.0,19.0,2.5,-7.0,53.0
4357,2019-03-01,北海道,網走・北見・紋別,滝上,31.0,0.0,0.0,12.8,31.0,0.0,130.8,-8.9,2.7,25.0,-19.2,7.0,40.0,7.0,11.0,-2.1,78.0
4358,2019-04-01,北海道,網走・北見・紋別,滝上,23.0,0.0,0.0,24.3,5.0,0.0,216.7,-3.8,11.4,5.0,-11.8,0.0,17.5,0.0,4.5,4.3,5.0
4359,2019-05-01,北海道,網走・北見・紋別,滝上,8.0,1.0,10.0,34.0,0.0,0.0,232.8,3.8,21.2,0.0,-3.1,1.0,27.5,0.0,7.0,13.1,0.0
4360,2019-06-01,北海道,網走・北見・紋別,滝上,0.0,0.0,5.0,28.1,0.0,0.0,145.5,9.2,20.8,0.0,5.8,7.0,54.5,0.0,20.5,14.5,0.0
4361,2019-07-01,北海道,網走・北見・紋別,滝上,0.0,3.0,16.0,32.0,0.0,0.0,133.8,14.7,25.4,0.0,8.6,4.0,119.0,0.0,50.5,19.3,0.0
4362,2019-08-01,北海道,網走・北見・紋別,滝上,0.0,2.0,12.0,32.5,0.0,0.0,112.6,14.4,23.5,0.0,9.3,10.0,276.5,0.0,72.5,18.2,0.0
4363,2019-09-01,北海道,網走・北見・紋別,滝上,0.0,0.0,6.0,30.9,0.0,0.0,169.1,9.1,21.5,0.0,1.0,4.0,125.5,0.0,33.0,15.2,0.0
4364,2019-10-01,北海道,網走・北見・紋別,滝上,11.0,0.0,1.0,27.2,0.0,0.0,155.6,2.5,15.4,0.0,-3.5,4.0,89.0,0.0,44.0,8.7,0.0
4365,2019-11-01,北海道,網走・北見・紋別,滝上,24.0,0.0,0.0,14.8,20.0,0.0,74.4,-3.5,4.6,14.0,-10.5,4.0,50.5,5.0,11.5,0.4,52.0
4366,2015-01-01,関西,兵庫,香住,2.0,0.0,0.0,13.3,31.0,0.0,32.2,1.9,8.1,0.0,-1.7,12.0,234.0,0.0,30.5,4.7,46.0
4367,2015-02-01,関西,兵庫,香住,4.0,0.0,0.0,15.9,25.0,0.0,54.2,2.0,8.4,1.0,-2.2,6.0,81.5,0.0,14.5,5.1,40.0
4368,2015-03-01,関西,兵庫,香住,2.0,0.0,0.0,22.1,6.0,0.0,128.1,3.8,12.1,0.0,-0.9,5.0,132.0,0.0,28.0,7.7,8.0
4369,2015-04-01,関西,兵庫,香住,0.0,0.0,2.0,26.7,0.0,0.0,153.9,8.4,17.9,0.0,4.0,11.0,133.0,0.0,23.0,13.1,0.0
4370,2015-05-01,関西,兵庫,香住,0.0,0.0,11.0,29.5,0.0,0.0,248.8,13.0,24.0,0.0,7.6,1.0,62.0,0.0,32.0,18.2,0.0
4371,2015-06-01,関西,兵庫,香住,0.0,0.0,13.0,28.4,0.0,0.0,129.4,17.1,24.4,0.0,12.0,5.0,135.5,0.0,44.5,20.5,0.0
4372,2015-07-01,関西,兵庫,香住,0.0,17.0,23.0,33.6,0.0,1.0,133.2,21.7,28.3,0.0,17.8,8.0,109.0,0.0,20.5,24.6,0.0
4373,2015-08-01,関西,兵庫,香住,0.0,13.0,29.0,31.2,0.0,0.0,185.6,22.3,28.5,0.0,18.7,4.0,180.0,0.0,35.0,25.0,0.0
4374,2015-09-01,関西,兵庫,香住,0.0,0.0,7.0,29.8,0.0,0.0,99.7,17.8,24.0,0.0,13.7,8.0,263.0,0.0,63.0,20.4,0.0
4375,2015-10-01,関西,兵庫,香住,0.0,0.0,1.0,27.8,0.0,0.0,153.7,12.0,21.2,0.0,7.8,1.0,38.5,0.0,26.5,16.1,0.0
4376,2015-11-01,関西,兵庫,香住,0.0,0.0,0.0,21.7,0.0,0.0,69.3,10.4,16.8,0.0,2.6,13.0,235.0,0.0,57.5,13.2,0.0
4377,2015-12-01,関西,兵庫,香住,0.0,0.0,0.0,17.6,3.0,0.0,67.7,4.9,11.8,0.0,0.5,6.0,318.5,0.0,62.0,8.1,3.0
4378,2016-01-01,関西,兵庫,香住,6.0,0.0,0.0,15.7,29.0,0.0,56.8,1.8,7.9,2.0,-5.4,5.0,288.5,1.0,49.0,4.4,68.0
4379,2016-02-01,関西,兵庫,香住,7.0,0.0,0.0,19.0,25.0,0.0,82.6,1.5,9.3,0.0,-1.6,8.0,222.5,0.0,68.5,5.0,35.0
4380,2016-03-01,関西,兵庫,香住,0.0,0.0,0.0,21.3,3.0,0.0,133.4,4.4,12.6,0.0,0.2,3.0,69.0,0.0,21.0,8.3,0.0
4381,2016-04-01,関西,兵庫,香住,0.0,0.0,2.0,26.9,0.0,0.0,149.0,9.4,18.9,0.0,2.2,5.0,120.0,0.0,43.0,14.0,0.0
4382,2016-05-01,関西,兵庫,香住,0.0,0.0,7.0,29.7,0.0,0.0,214.0,13.5,23.3,0.0,8.8,6.0,41.0,0.0,19.0,18.2,0.0
4383,2016-06-01,関西,兵庫,香住,0.0,0.0,18.0,30.1,0.0,0.0,140.1,18.1,25.2,0.0,10.8,2.0,153.5,0.0,28.5,21.4,0.0
4384,2016-07-01,関西,兵庫,香住,0.0,17.0,30.0,34.2,0.0,0.0,145.5,22.1,29.0,0.0,19.0,3.0,96.0,0.0,34.0,25.1,0.0
4385,2016-08-01,関西,兵庫,香住,0.0,25.0,31.0,32.7,0.0,0.0,221.6,22.6,29.9,0.0,19.3,1.0,188.5,0.0,69.5,25.8,0.0
