,date,veg,region,price
3950,2016-03-01,しめじ,北海道,495.0
3951,2016-04-01,しめじ,北海道,485.0
3952,2016-05-01,しめじ,北海道,475.0
3953,2016-06-01,しめじ,北海道,425.0
3954,2016-07-01,しめじ,北海道,450.0
3955,2016-08-01,しめじ,北海道,464.0
3956,2016-09-01,しめじ,北海道,577.0
3957,2016-10-01,しめじ,北海道,617.0
3958,2016-11-01,しめじ,北海道,767.0
3959,2016-12-01,しめじ,北海道,768.0
3960,2017-01-01,しめじ,北海道,560.0
3961,2017-02-01,しめじ,北海道,535.0
3962,2017-03-01,しめじ,北海道,466.0
3963,2017-04-01,しめじ,北海道,477.0
3964,2017-05-01,しめじ,北海道,526.0
3965,2017-06-01,しめじ,北海道,367.0
3966,2017-07-01,しめじ,北海道,408.0
3967,2017-08-01,しめじ,北海道,270.0
3968,2017-09-01,しめじ,北海道,575.0
3969,2017-10-01,しめじ,北海道,452.0
3970,2017-11-01,しめじ,北海道,734.0
3971,2017-12-01,しめじ,北海道,778.0
3972,2018-01-01,しめじ,北海道,633.0
3973,2018-02-01,しめじ,北海道,682.0
3974,2018-03-01,しめじ,北海道,431.0
3975,2018-04-01,しめじ,北海道,341.0
3976,2018-05-01,しめじ,北海道,470.0
3977,2018-06-01,しめじ,北海道,398.0
3978,2018-07-01,しめじ,北海道,477.0
3979,2018-08-01,しめじ,北海道,532.0
3980,2018-09-01,しめじ,北海道,694.0
3981,2018-10-01,しめじ,北海道,743.0
3982,2018-11-01,しめじ,北海道,841.0
3983,2018-12-01,しめじ,北海道,665.0
3984,2019-01-01,しめじ,北海道,597.0
3985,2019-02-01,しめじ,北海道,525.0
3986,2019-03-01,しめじ,北海道,506.0
3987,2019-04-01,しめじ,北海道,597.0
3988,2019-05-01,しめじ,北海道,574.0
3989,2019-06-01,しめじ,北海道,483.0
3990,2019-07-01,しめじ,北海道,533.0
3991,2019-08-01,しめじ,北海道,436.0
3992,2019-09-01,しめじ,北海道,507.0
3993,2019-10-01,しめじ,北海道,532.0
3994,2019-11-01,しめじ,北海道,722.0
3995,2016-01-01,しめじ,北陸,471.0
3996,2016-02-01,しめじ,北陸,549.0
3997,2016-03-01,しめじ,北陸,485.0
3998,2016-04-01,しめじ,北陸,427.0
3999,2016-05-01,しめじ,北陸,412.0
4000,2016-06-01,しめじ,北陸,372.0
4001,2016-07-01,しめじ,北陸,352.0
4002,2016-08-01,しめじ,北陸,335.0
4003,2016-09-01,しめじ,北陸,492.0
4004,2016-10-01,しめじ,北陸,590.0
4005,2016-11-01,しめじ,北陸,671.0
4006,2016-12-01,しめじ,北陸,639.0
4007,2017-01-01,しめじ,北陸,534.0
4008,2017-02-01,しめじ,北陸,517.0
4009,2017-03-01,しめじ,北陸,452.0
4010,2017-04-01,しめじ,北陸,410.0
4011,2017-05-01,しめじ,北陸,424.0
4012,2017-06-01,しめじ,北陸,371.0
4013,2017-07-01,しめじ,北陸,388.0
4014,2017-08-01,しめじ,北陸,382.0
4015,2017-09-01,しめじ,北陸,515.0
4016,2017-10-01,しめじ,北陸,522.0
4017,2017-11-01,しめじ,北陸,630.0
4018,2017-12-01,しめじ,北陸,667.0
4019,2018-01-01,しめじ,北陸,642.0
4020,2018-02-01,しめじ,北陸,599.0
4021,2018-03-01,しめじ,北陸,483.0
4022,2018-04-01,しめじ,北陸,400.0
4023,2018-05-01,しめじ,北陸,413.0
4024,2018-06-01,しめじ,北陸,390.0
4025,2018-07-01,しめじ,北陸,375.0
4026,2018-08-01,しめじ,北陸,415.0
4027,2018-09-01,しめじ,北陸,540.0
4028,2018-10-01,しめじ,北陸,598.0
4029,2018-11-01,しめじ,北陸,627.0
4030,2018-12-01,しめじ,北陸,587.0
4031,2019-01-01,しめじ,北陸,557.0
4032,2019-02-01,しめじ,北陸,505.0
4033,2019-03-01,しめじ,北陸,452.0
4034,2019-04-01,しめじ,北陸,459.0
4035,2019-05-01,しめじ,北陸,470.0
4036,2019-06-01,しめじ,北陸,404.0
4037,2019-07-01,しめじ,北陸,422.0
4038,2019-08-01,しめじ,北陸,445.0
4039,2019-09-01,しめじ,北陸,495.0
4040,2019-10-01,しめじ,北陸,506.0
4041,2019-11-01,しめじ,北陸,568.0
4042,2016-01-01,しめじ,四国,537.0
4043,2016-02-01,しめじ,四国,534.0
4044,2016-03-01,しめじ,四国,443.0
4045,2016-04-01,しめじ,四国,392.0
4046,2016-05-01,しめじ,四国,382.0
4047,2016-06-01,しめじ,四国,364.0
4048,2016-07-01,しめじ,四国,341.0
4049,2016-08-01,しめじ,四国,332.0
4050,2016-09-01,しめじ,四国,450.0
4051,2016-10-01,しめじ,四国,540.0
4052,2016-11-01,しめじ,四国,633.0
4053,2016-12-01,しめじ,四国,660.0
4054,2017-01-01,しめじ,四国,541.0
4055,2017-02-01,しめじ,四国,505.0
4056,2017-03-01,しめじ,四国,445.0
4057,2017-04-01,しめじ,四国,407.0
4058,2017-05-01,しめじ,四国,406.0
4059,2017-06-01,しめじ,四国,362.0
4060,2017-07-01,しめじ,四国,367.0
4061,2017-08-01,しめじ,四国,363.0
4062,2017-09-01,しめじ,四国,485.0
4063,2017-10-01,しめじ,四国,527.0
4064,2017-11-01,しめじ,四国,643.0
4065,2017-12-01,しめじ,四国,701.0
4066,2018-01-01,しめじ,四国,664.0
4067,2018-02-01,しめじ,四国,627.0
4068,2018-03-01,しめじ,四国,454.0
4069,2018-04-01,しめじ,四国,387.0
4070,2018-05-01,しめじ,四国,400.0
4071,2018-06-01,しめじ,四国,378.0
4072,2018-07-01,しめじ,四国,377.0
4073,2018-08-01,しめじ,四国,424.0
4074,2018-09-01,しめじ,四国,585.0
4075,2018-10-01,しめじ,四国,646.0
4076,2018-11-01,しめじ,四国,669.0
4077,2018-12-01,しめじ,四国,642.0
4078,2019-01-01,しめじ,四国,636.0
4079,2019-02-01,しめじ,四国,554.0
4080,2019-03-01,しめじ,四国,430.0
4081,2019-04-01,しめじ,四国,455.0
4082,2019-05-01,しめじ,四国,473.0
4083,2019-06-01,しめじ,四国,438.0
4084,2019-07-01,しめじ,四国,405.0
4085,2019-08-01,しめじ,四国,443.0
4086,2019-09-01,しめじ,四国,518.0
4087,2019-10-01,しめじ,四国,539.0
4088,2019-11-01,しめじ,四国,588.0
4089,2016-01-01,しめじ,東北,438.0
4090,2016-02-01,しめじ,東北,495.0
4091,2016-03-01,しめじ,東北,435.0
4092,2016-04-01,しめじ,東北,385.0
4093,2016-05-01,しめじ,東北,358.0
4094,2016-06-01,しめじ,東北,321.0
4095,2016-07-01,しめじ,東北,302.0
4096,2016-08-01,しめじ,東北,261.0
4097,2016-09-01,しめじ,東北,445.0
4098,2016-10-01,しめじ,東北,515.0
4099,2016-11-01,しめじ,東北,581.0
4100,2016-12-01,しめじ,東北,517.0
4101,2017-01-01,しめじ,東北,438.0
4102,2017-02-01,しめじ,東北,439.0
4103,2017-03-01,しめじ,東北,360.0
4104,2017-04-01,しめじ,東北,368.0
4105,2017-05-01,しめじ,東北,349.0
4106,2017-06-01,しめじ,東北,301.0
4107,2017-07-01,しめじ,東北,280.0
4108,2017-08-01,しめじ,東北,307.0
4109,2017-09-01,しめじ,東北,455.0
4110,2017-10-01,しめじ,東北,428.0
4111,2017-11-01,しめじ,東北,519.0
4112,2017-12-01,しめじ,東北,548.0
4113,2018-01-01,しめじ,東北,525.0
4114,2018-02-01,しめじ,東北,498.0
4115,2018-03-01,しめじ,東北,341.0
4116,2018-04-01,しめじ,東北,305.0
4117,2018-05-01,しめじ,東北,306.0
4118,2018-06-01,しめじ,東北,303.0
4119,2018-07-01,しめじ,東北,291.0
4120,2018-08-01,しめじ,東北,328.0
4121,2018-09-01,しめじ,東北,487.0
4122,2018-10-01,しめじ,東北,533.0
4123,2018-11-01,しめじ,東北,559.0
4124,2018-12-01,しめじ,東北,528.0
4125,2019-01-01,しめじ,東北,507.0
4126,2019-02-01,しめじ,東北,426.0
4127,2019-03-01,しめじ,東北,330.0
4128,2019-04-01,しめじ,東北,407.0
4129,2019-05-01,しめじ,東北,401.0
4130,2019-06-01,しめじ,東北,350.0
4131,2019-07-01,しめじ,東北,369.0
4132,2019-08-01,しめじ,東北,359.0
4133,2019-09-01,しめじ,東北,424.0
4134,2019-10-01,しめじ,東北,452.0
4135,2019-11-01,しめじ,東北,521.0
4136,2016-01-01,しめじ,東海,465.0
4137,2016-02-01,しめじ,東海,499.0
4138,2016-03-01,しめじ,東海,404.0
4139,2016-04-01,しめじ,東海,351.0
4140,2016-05-01,しめじ,東海,370.0
4141,2016-06-01,しめじ,東海,351.0
4142,2016-07-01,しめじ,東海,349.0
4143,2016-08-01,しめじ,東海,324.0
4144,2016-09-01,しめじ,東海,437.0
4145,2016-10-01,しめじ,東海,512.0
4146,2016-11-01,しめじ,東海,600.0
4147,2016-12-01,しめじ,東海,582.0
4148,2017-01-01,しめじ,東海,490.0
4149,2017-02-01,しめじ,東海,453.0
4150,2017-03-01,しめじ,東海,382.0
4151,2017-04-01,しめじ,東海,374.0
4152,2017-05-01,しめじ,東海,387.0
4153,2017-06-01,しめじ,東海,352.0
4154,2017-07-01,しめじ,東海,361.0
4155,2017-08-01,しめじ,東海,352.0
4156,2017-09-01,しめじ,東海,471.0
4157,2017-10-01,しめじ,東海,468.0
4158,2017-11-01,しめじ,東海,565.0
4159,2017-12-01,しめじ,東海,610.0
4160,2018-01-01,しめじ,東海,566.0
4161,2018-02-01,しめじ,東海,541.0
4162,2018-03-01,しめじ,東海,393.0
4163,2018-04-01,しめじ,東海,337.0
4164,2018-05-01,しめじ,東海,359.0
4165,2018-06-01,しめじ,東海,349.0
4166,2018-07-01,しめじ,東海,346.0
4167,2018-08-01,しめじ,東海,396.0
4168,2018-09-01,しめじ,東海,495.0
4169,2018-10-01,しめじ,東海,547.0
4170,2018-11-01,しめじ,東海,585.0
4171,2018-12-01,しめじ,東海,568.0
4172,2019-01-01,しめじ,東海,533.0
4173,2019-02-01,しめじ,東海,468.0
4174,2019-03-01,しめじ,東海,376.0
4175,2019-04-01,しめじ,東海,428.0
4176,2019-05-01,しめじ,東海,422.0
4177,2019-06-01,しめじ,東海,389.0
4178,2019-07-01,しめじ,東海,405.0
4179,2019-08-01,しめじ,東海,411.0
4180,2019-09-01,しめじ,東海,468.0
4181,2019-10-01,しめじ,東海,470.0
4182,2019-11-01,しめじ,東海,546.0
4183,2016-01-01,しめじ,近畿,455.0
4184,2016-02-01,しめじ,近畿,477.0
4185,2016-03-01,しめじ,近畿,375.0
4186,2016-04-01,しめじ,近畿,331.0
4187,2016-05-01,しめじ,近畿,335.0
4188,2016-06-01,しめじ,近畿,330.0
4189,2016-07-01,しめじ,近畿,306.0
4190,2016-08-01,しめじ,近畿,276.0
4191,2016-09-01,しめじ,近畿,412.0
4192,2016-10-01,しめじ,近畿,501.0
4193,2016-11-01,しめじ,近畿,594.0
4194,2016-12-01,しめじ,近畿,549.0
4195,2017-01-01,しめじ,近畿,452.0
4196,2017-02-01,しめじ,近畿,425.0
4197,2017-03-01,しめじ,近畿,357.0
4198,2017-04-01,しめじ,近畿,348.0
4199,2017-05-01,しめじ,近畿,346.0
4200,2017-06-01,しめじ,近畿,311.0
4201,2017-07-01,しめじ,近畿,312.0
4202,2017-08-01,しめじ,近畿,316.0
4203,2017-09-01,しめじ,近畿,444.0
4204,2017-10-01,しめじ,近畿,419.0
4205,2017-11-01,しめじ,近畿,552.0
4206,2017-12-01,しめじ,近畿,613.0
4207,2018-01-01,しめじ,近畿,565.0
4208,2018-02-01,しめじ,近畿,525.0
4209,2018-03-01,しめじ,近畿,353.0
4210,2018-04-01,しめじ,近畿,294.0
4211,2018-05-01,しめじ,近畿,338.0
4212,2018-06-01,しめじ,近畿,315.0
4213,2018-07-01,しめじ,近畿,311.0
4214,2018-08-01,しめじ,近畿,365.0
4215,2018-09-01,しめじ,近畿,474.0
4216,2018-10-01,しめじ,近畿,524.0
4217,2018-11-01,しめじ,近畿,581.0
4218,2018-12-01,しめじ,近畿,540.0
4219,2019-01-01,しめじ,近畿,506.0
4220,2019-02-01,しめじ,近畿,428.0
4221,2019-03-01,しめじ,近畿,337.0
4222,2019-04-01,しめじ,近畿,420.0
4223,2019-05-01,しめじ,近畿,411.0
4224,2019-06-01,しめじ,近畿,350.0
4225,2019-07-01,しめじ,近畿,387.0
4226,2019-08-01,しめじ,近畿,394.0
4227,2019-09-01,しめじ,近畿,453.0
4228,2019-10-01,しめじ,近畿,427.0
4229,2019-11-01,しめじ,近畿,519.0
4230,2016-01-01,しめじ,関東,445.0
4231,2016-02-01,しめじ,関東,485.0
4232,2016-03-01,しめじ,関東,394.0
4233,2016-04-01,しめじ,関東,357.0
4234,2016-05-01,しめじ,関東,352.0
4235,2016-06-01,しめじ,関東,330.0
4236,2016-07-01,しめじ,関東,309.0
4237,2016-08-01,しめじ,関東,289.0
4238,2016-09-01,しめじ,関東,427.0
4239,2016-10-01,しめじ,関東,510.0
4240,2016-11-01,しめじ,関東,603.0
4241,2016-12-01,しめじ,関東,549.0
4242,2017-01-01,しめじ,関東,459.0
4243,2017-02-01,しめじ,関東,445.0
4244,2017-03-01,しめじ,関東,370.0
4245,2017-04-01,しめじ,関東,363.0
4246,2017-05-01,しめじ,関東,366.0
4247,2017-06-01,しめじ,関東,323.0
4248,2017-07-01,しめじ,関東,315.0
4249,2017-08-01,しめじ,関東,313.0
4250,2017-09-01,しめじ,関東,457.0
4251,2017-10-01,しめじ,関東,448.0
4252,2017-11-01,しめじ,関東,577.0
4253,2017-12-01,しめじ,関東,619.0
4254,2018-01-01,しめじ,関東,590.0
4255,2018-02-01,しめじ,関東,552.0
4256,2018-03-01,しめじ,関東,370.0
4257,2018-04-01,しめじ,関東,302.0
4258,2018-05-01,しめじ,関東,332.0
4259,2018-06-01,しめじ,関東,319.0
4260,2018-07-01,しめじ,関東,324.0
4261,2018-08-01,しめじ,関東,377.0
4262,2018-09-01,しめじ,関東,492.0
4263,2018-10-01,しめじ,関東,540.0
4264,2018-11-01,しめじ,関東,586.0
4265,2018-12-01,しめじ,関東,543.0
4266,2019-01-01,しめじ,関東,516.0
4267,2019-02-01,しめじ,関東,431.0
4268,2019-03-01,しめじ,関東,339.0
4269,2019-04-01,しめじ,関東,411.0
4270,2019-05-01,しめじ,関東,414.0
4271,2019-06-01,しめじ,関東,365.0
4272,2019-07-01,しめじ,関東,386.0
4273,2019-08-01,しめじ,関東,381.0
4274,2019-09-01,しめじ,関東,445.0
4275,2019-10-01,しめじ,関東,447.0
4276,2019-11-01,しめじ,関東,531.0
4277,2016-01-01,しゅんぎく,九州,719.0
4278,2016-02-01,しゅんぎく,九州,585.0
4279,2016-03-01,しゅんぎく,九州,319.0
4280,2016-04-01,しゅんぎく,九州,330.0
4281,2016-05-01,しゅんぎく,九州,433.0
4282,2016-06-01,しゅんぎく,九州,521.0
4283,2016-07-01,しゅんぎく,九州,907.0
4284,2016-08-01,しゅんぎく,九州,771.0
4285,2016-09-01,しゅんぎく,九州,1297.0
4286,2016-10-01,しゅんぎく,九州,1013.0
4287,2016-11-01,しゅんぎく,九州,687.0
4288,2016-12-01,しゅんぎく,九州,578.0
4289,2017-01-01,しゅんぎく,九州,580.0
4290,2017-02-01,しゅんぎく,九州,478.0
4291,2017-03-01,しゅんぎく,九州,300.0
4292,2017-04-01,しゅんぎく,九州,372.0
4293,2017-05-01,しゅんぎく,九州,425.0
4294,2017-06-01,しゅんぎく,九州,426.0
4295,2017-07-01,しゅんぎく,九州,707.0
4296,2017-08-01,しゅんぎく,九州,1243.0
4297,2017-09-01,しゅんぎく,九州,1029.0
4298,2017-10-01,しゅんぎく,九州,862.0
4299,2017-11-01,しゅんぎく,九州,742.0
4300,2017-12-01,しゅんぎく,九州,900.0
4301,2018-01-01,しゅんぎく,九州,809.0
4302,2018-02-01,しゅんぎく,九州,831.0
4303,2018-03-01,しゅんぎく,九州,314.0
4304,2018-04-01,しゅんぎく,九州,440.0
4305,2018-05-01,しゅんぎく,九州,605.0
4306,2018-06-01,しゅんぎく,九州,418.0
4307,2018-07-01,しゅんぎく,九州,776.0
4308,2018-08-01,しゅんぎく,九州,1270.0
4309,2018-09-01,しゅんぎく,九州,1128.0
4310,2018-10-01,しゅんぎく,九州,913.0
4311,2018-11-01,しゅんぎく,九州,476.0
4312,2018-12-01,しゅんぎく,九州,612.0
4313,2019-01-01,しゅんぎく,九州,623.0
4314,2019-02-01,しゅんぎく,九州,405.0
4315,2019-03-01,しゅんぎく,九州,342.0
4316,2019-04-01,しゅんぎく,九州,481.0
4317,2019-05-01,しゅんぎく,九州,511.0
4318,2019-06-01,しゅんぎく,九州,496.0
4319,2019-07-01,しゅんぎく,九州,599.0
4320,2019-08-01,しゅんぎく,九州,1057.0
4321,2019-09-01,しゅんぎく,九州,1180.0
4322,2019-10-01,しゅんぎく,九州,782.0
4323,2019-11-01,しゅんぎく,九州,586.0
4324,2016-01-01,しゅんぎく,北海道,716.0
4325,2016-02-01,しゅんぎく,北海道,639.0
4326,2016-03-01,しゅんぎく,北海道,505.0
4327,2016-04-01,しゅんぎく,北海道,653.0
4328,2016-05-01,しゅんぎく,北海道,717.0
4329,2016-06-01,しゅんぎく,北海道,650.0
4330,2016-07-01,しゅんぎく,北海道,649.0
4331,2016-08-01,しゅんぎく,北海道,873.0
4332,2016-09-01,しゅんぎく,北海道,1308.0
4333,2016-10-01,しゅんぎく,北海道,972.0
4334,2016-11-01,しゅんぎく,北海道,872.0
4335,2016-12-01,しゅんぎく,北海道,843.0
4336,2017-01-01,しゅんぎく,北海道,789.0
4337,2017-02-01,しゅんぎく,北海道,632.0
4338,2017-03-01,しゅんぎく,北海道,515.0
4339,2017-04-01,しゅんぎく,北海道,666.0
4340,2017-05-01,しゅんぎく,北海道,649.0
4341,2017-06-01,しゅんぎく,北海道,539.0
4342,2017-07-01,しゅんぎく,北海道,654.0
4343,2017-08-01,しゅんぎく,北海道,830.0
4344,2017-09-01,しゅんぎく,北海道,612.0
4345,2017-10-01,しゅんぎく,北海道,687.0
4346,2017-11-01,しゅんぎく,北海道,984.0
4347,2017-12-01,しゅんぎく,北海道,1228.0
4348,2018-01-01,しゅんぎく,北海道,1042.0
4349,2018-02-01,しゅんぎく,北海道,921.0
4350,2018-03-01,しゅんぎく,北海道,615.0
4351,2018-04-01,しゅんぎく,北海道,750.0
4352,2018-05-01,しゅんぎく,北海道,910.0
4353,2018-06-01,しゅんぎく,北海道,516.0
4354,2018-07-01,しゅんぎく,北海道,961.0
4355,2018-08-01,しゅんぎく,北海道,1032.0
4356,2018-09-01,しゅんぎく,北海道,936.0
4357,2018-10-01,しゅんぎく,北海道,746.0
4358,2018-11-01,しゅんぎく,北海道,606.0
4359,2018-12-01,しゅんぎく,北海道,762.0
4360,2019-01-01,しゅんぎく,北海道,898.0
4361,2019-02-01,しゅんぎく,北海道,654.0
4362,2019-03-01,しゅんぎく,北海道,515.0
4363,2019-04-01,しゅんぎく,北海道,794.0
4364,2019-05-01,しゅんぎく,北海道,748.0
4365,2019-06-01,しゅんぎく,北海道,564.0
4366,2019-07-01,しゅんぎく,北海道,544.0
4367,2019-08-01,しゅんぎく,北海道,1028.0
4368,2019-09-01,しゅんぎく,北海道,962.0
4369,2019-10-01,しゅんぎく,北海道,729.0
4370,2019-11-01,しゅんぎく,北海道,980.0
4371,2016-01-01,しゅんぎく,東北,627.0
4372,2016-02-01,しゅんぎく,東北,502.0
4373,2016-03-01,しゅんぎく,東北,453.0
4374,2016-04-01,しゅんぎく,東北,570.0
4375,2016-05-01,しゅんぎく,東北,644.0
4376,2016-06-01,しゅんぎく,東北,527.0
4377,2016-07-01,しゅんぎく,東北,506.0
4378,2016-08-01,しゅんぎく,東北,582.0
4379,2016-09-01,しゅんぎく,東北,1521.0
4380,2016-10-01,しゅんぎく,東北,886.0
4381,2016-11-01,しゅんぎく,東北,635.0
4382,2016-12-01,しゅんぎく,東北,726.0
